contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
SPXW250523P04200000,2025-05-02 14:01:18+00:00,4200.0,1.82,1.7,1.85,-0.38,-17.272726,1.0,197,0.518986743774414,False,REGULAR,USD,put
SPXW250523P04250000,2025-05-02 15:21:58+00:00,4250.0,2.01,1.85,2.05,-0.3900001,-16.250004,2.0,443,0.5067188000488281,False,REGULAR,USD,put
SPXW250523P04300000,2025-05-02 13:56:33+00:00,4300.0,2.1,2.05,2.2,-0.5500002,-20.754723,1.0,585,0.4961598236083985,False,REGULAR,USD,put
SPXW250523P04350000,2025-05-02 15:27:30+00:00,4350.0,2.5,2.3,2.45,-0.29999995,-10.714285,1.0,733,0.48474636352539063,False,REGULAR,USD,put
SPXW250523P04400000,2025-05-02 12:38:49+00:00,4400.0,2.65,2.45,2.65,-0.54999995,-17.187498,2.0,9449,0.4714408325195312,False,REGULAR,USD,put
SPXW250523P04450000,2025-05-01 18:42:39+00:00,4450.0,3.5,2.75,2.9,0.0,0.0,41.0,7177,0.45880668151855475,False,REGULAR,USD,put
SPXW250523P04500000,2025-05-02 14:45:52+00:00,4500.0,3.25,3.0,3.2,-0.45000005,-12.162163,56.0,24383,0.4466608068847656,False,REGULAR,USD,put
SPXW250523P04550000,2025-05-01 18:36:38+00:00,4550.0,4.2,3.3,3.5,0.0,0.0,61.0,1195,0.4339045867919922,False,REGULAR,USD,put
SPXW250523P04600000,2025-05-02 13:40:43+00:00,4600.0,3.81,3.6,3.8,-1.06,-21.765913,45.0,10000,0.42056853851318365,False,REGULAR,USD,put
SPXW250523P04625000,2025-05-01 16:10:24+00:00,4625.0,3.89,3.8,4.0,-2.41,-38.25397,19.0,698,0.41452611846923826,False,REGULAR,USD,put
SPXW250523P04650000,2025-05-02 15:27:06+00:00,4650.0,4.2,3.9,4.2,-0.7000003,-14.28572,559.0,1071,0.4082700775146484,False,REGULAR,USD,put
SPXW250523P04675000,2025-05-02 14:13:34+00:00,4675.0,4.4,4.2,4.4,-0.9000001,-16.981133,37.0,365,0.4018614501953125,False,REGULAR,USD,put
SPXW250523P04700000,2025-05-02 15:40:56+00:00,4700.0,4.4,4.3,4.5,-0.9000001,-16.981133,27.0,721,0.3939269592285156,False,REGULAR,USD,put
SPXW250523P04725000,2025-05-02 15:21:58+00:00,4725.0,4.9,4.5,4.7,-1.1100001,-18.46922,1.0,7117,0.3872741937255859,False,REGULAR,USD,put
SPXW250523P04740000,2025-05-01 19:29:26+00:00,4740.0,4.9,4.6,4.9,-0.9000001,-15.517242,8.0,66,0.38422246643066404,False,REGULAR,USD,put
SPXW250523P04750000,2025-05-02 10:00:24+00:00,4750.0,5.16,4.8,5.0,-0.84000015,-14.000003,131.0,375,0.38172005004882803,False,REGULAR,USD,put
SPXW250523P04760000,2025-05-02 14:02:36+00:00,4760.0,5.1,4.8,5.0,-6.2000003,-54.867256,3.0,78,0.37795116683959956,False,REGULAR,USD,put
SPXW250523P04770000,2025-05-01 14:52:09+00:00,4770.0,5.38,5.0,5.2,-1.04,-16.199377,5.0,90,0.37662366546630854,False,REGULAR,USD,put
